sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1125562,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1744306,1.0,8.0,3.0,14.0,21.0,28.0,4.0,7.0,11.0,17.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1497689,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
2152739,228.0,8.0,7.0,1215.0,1747.0,2135.0,137.0,503.0,1024.0,2180.0,304.0,No,50.0,0.57,0.6,1.0,No,No,No,Yes,No,No
1747391,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.74,0.0,Yes,No,No,Yes,No,No
1500897,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.97,0.0,Yes,No,No,Yes,No,No
1493104,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.64,0.0,No,No,No,Yes,No,No
2220263,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2156960,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.92,0.0,No,No,No,Yes,No,No
2987738,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2954469,259.0,2.0,157.0,387.0,864.0,1449.0,64.0,236.0,403.0,419.0,38.0,No,0.0,0.95,0.91,0.0,Yes,No,No,Yes,No,No
1970247,291.0,2.0,99.0,371.0,641.0,875.0,89.0,261.0,425.0,464.0,108.0,No,0.0,0.72,0.71,0.0,Yes,No,No,Yes,No,No
2037212,153.0,2.0,108.0,0.0,72.0,252.0,119.0,369.0,562.0,730.0,230.0,No,0.0,0.88,0.85,0.0,No,No,No,Yes,No,No
1596697,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3118799,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1364844,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,No,Yes,No,No
1696502,5.0,2.0,9.0,32.0,48.0,64.0,4.0,21.0,29.0,38.0,5.0,No,0.0,0.92,0.8,0.0,No,No,No,Yes,No,No
2238728,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.48,0.36,0.0,Yes,No,No,Yes,No,No
1489558,438.0,2.0,104.0,742.0,1557.0,2356.0,258.0,728.0,1310.0,1865.0,220.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
2863162,139.0,2.0,89.0,216.0,456.0,720.0,93.0,286.0,517.0,704.0,104.0,No,0.0,0.89,0.94,0.0,No,No,No,Yes,No,No
1211747,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.88,0.0,No,No,No,Yes,No,No
1143972,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1447037,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,No,0.0,0.97,0.94,0.0,No,No,No,Yes,No,No
1539455,262.0,8.0,1.0,0.0,0.0,0.0,6.0,21.0,44.0,70.0,19.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1858073,306.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.98,0.0,Yes,No,No,Yes,No,No
1444157,1.0,8.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2100224,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
2905108,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1309573,6.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.92,0.0,Yes,No,No,Yes,No,No
2843273,0.0,14.0,0.0,12.0,12.0,12.0,0.0,1.0,6.0,9.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
3104428,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
1941836,359.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1335399,115.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1589641,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1564589,2736.0,4.0,0.0,0.0,0.0,2400.0,281.0,896.0,1818.0,3037.0,411.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,No
3274348,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.95,0.0,Yes,No,Yes,Yes,No,No
2954870,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,10.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
2828383,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3130949,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
1227005,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.07,0.27,0.0,No,No,Yes,No,No,No
3049884,682.0,8.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0,56.0,0.0,No,0.0,0.83,0.91,0.0,No,No,No,Yes,No,No
3091505,35.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,3.0,No,0.0,0.94,0.95,0.0,No,No,No,Yes,No,No
2945461,2.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.82,0.84,0.0,No,No,No,Yes,No,No
1496102,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
2268778,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.66,0.67,0.0,No,No,No,Yes,No,No
2947747,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.73,0.0,No,No,No,Yes,No,No
1693094,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1939053,4.0,8.0,0.0,56.0,56.0,56.0,2.0,10.0,20.0,31.0,2.0,No,56.0,0.97,0.97,0.0,No,No,No,Yes,No,No
3260306,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.79,0.79,0.0,Yes,No,No,Yes,No,No
1220519,25.0,8.0,0.0,29.0,58.0,87.0,21.0,40.0,65.0,92.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
1833327,2.0,4.0,10.0,0.0,6.0,12.0,2.0,10.0,11.0,18.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3054304,456.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,No,0.0,0.7,0.82,0.0,Yes,No,No,Yes,No,No
2903683,79.0,8.0,3.0,40.0,80.0,120.0,16.0,49.0,108.0,153.0,20.0,No,0.0,0.97,0.93,0.0,No,No,No,Yes,No,No
1269946,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1883866,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
1765111,0.0,4.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,Yes,No,No,Yes,No,No
1544819,2.0,8.0,0.0,3.0,12.0,20.0,1.0,6.0,12.0,21.0,0.0,No,0.0,0.86,0.91,0.0,No,No,No,Yes,No,No
2967335,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.22,0.15,0.0,Yes,No,No,Yes,No,No
2940560,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,No,0.0,0.95,0.77,0.0,Yes,No,No,Yes,No,No
1271554,1.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,No,0.0,0.69,0.68,0.0,Yes,No,No,Yes,No,No
1833041,0.0,2.0,0.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.98,0.0,Yes,No,No,Yes,No,No
1902602,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.59,0.61,0.0,Yes,No,No,Yes,No,No
1261155,13.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.63,0.63,0.0,Yes,No,No,Yes,No,No
1492371,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1685984,13.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
1469929,21.0,4.0,15.0,18.0,42.0,58.0,6.0,18.0,37.0,52.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1945622,62.0,2.0,33.0,85.0,165.0,285.0,26.0,99.0,190.0,282.0,26.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1396954,677.0,2.0,0.0,0.0,0.0,0.0,38.0,144.0,185.0,271.0,55.0,No,0.0,0.94,0.9,0.0,Yes,No,Yes,Yes,No,No
3260346,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,No,0.0,0.74,0.57,0.0,Yes,No,Yes,Yes,No,No
2961818,97.0,4.0,52.0,66.0,143.0,220.0,55.0,137.0,250.0,295.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2300263,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.95,0.0,No,No,No,Yes,No,No
1341662,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1927702,23.0,8.0,0.0,76.0,116.0,196.0,16.0,39.0,65.0,101.0,11.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
2126849,357.0,8.0,296.0,1152.0,2016.0,2880.0,351.0,1448.0,2605.0,3977.0,430.0,No,0.0,0.89,0.93,0.0,No,No,No,Yes,No,No
1237562,1881.0,8.0,33.0,0.0,5000.0,5000.0,73.0,456.0,1052.0,1844.0,363.0,No,0.0,0.97,0.91,0.0,No,No,No,Yes,No,No
2207334,7.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,No,0.0,0.37,0.36,0.0,No,No,No,Yes,No,No
2839945,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
3173847,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.9,0.0,No,No,No,Yes,No,No
1507670,17.0,8.0,0.0,200.0,200.0,200.0,7.0,12.0,31.0,52.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
3109735,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,No,No,No
1771884,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
3271834,4770.0,12.0,0.0,0.0,0.0,0.0,8.0,10.0,11.0,17.0,0.0,No,0.0,0.94,0.87,0.0,No,No,No,Yes,No,No
2938871,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
2094502,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.83,0.0,No,No,No,Yes,No,No
1614689,21.0,15.0,0.0,0.0,20.0,60.0,12.0,29.0,41.0,53.0,3.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
2006438,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.59,0.61,0.0,Yes,No,No,Yes,No,No
1246587,5039.0,2.0,2390.0,9600.0,19200.0,31200.0,2979.0,9935.0,19139.0,27428.0,2903.0,No,0.0,0.98,0.99,64.0,No,No,No,Yes,No,No
1671892,12.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,16.0,6.0,No,0.0,0.59,0.78,0.0,No,No,No,Yes,No,No
2907208,11.0,12.0,0.0,14.0,20.0,29.0,3.0,12.0,27.0,40.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3013079,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.78,0.0,No,No,No,Yes,No,No
1702614,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
2906310,12.0,8.0,0.0,4.0,20.0,28.0,3.0,12.0,49.0,70.0,12.0,No,0.0,0.84,0.8,0.0,No,No,No,Yes,No,No
1122894,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,No
1190286,72.0,8.0,3.0,42.0,105.0,147.0,9.0,43.0,112.0,185.0,26.0,No,21.0,0.08,0.05,0.0,No,No,Yes,Yes,No,No
1502988,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
2103402,1217.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,No,0.0,1.0,0.91,0.0,No,No,No,Yes,No,No
1304544,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,No,0.0,0.8,0.66,0.0,Yes,No,Yes,Yes,No,No
3172889,968.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
1120518,38.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,1.0,No,0.0,0.34,0.57,0.0,No,No,No,Yes,No,No
1813604,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1931402,18.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,0.0,No,0.0,0.63,0.72,0.0,No,No,Yes,Yes,No,No
1801602,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.93,0.85,0.0,Yes,No,No,Yes,No,No
1853200,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,No,0.0,0.97,0.93,0.0,Yes,No,No,Yes,No,No
2838963,94.0,8.0,9.0,135.0,231.0,327.0,15.0,71.0,155.0,189.0,13.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,No
3251739,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1262951,12.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1715230,1129.0,8.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2903525,6.0,14.0,8.0,12.0,20.0,34.0,6.0,15.0,37.0,45.0,7.0,No,0.0,0.65,0.71,0.0,No,No,No,Yes,No,No
1987373,8.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1407081,99.0,2.0,46.0,168.0,288.0,432.0,61.0,167.0,340.0,529.0,70.0,No,0.0,0.58,0.57,0.0,No,No,No,Yes,No,No
1491118,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1415880,6.0,8.0,0.0,4.0,8.0,16.0,1.0,5.0,10.0,16.0,1.0,No,0.0,0.93,0.94,0.0,No,No,No,Yes,No,No
1564730,2580.0,2.0,50.0,0.0,0.0,0.0,103.0,197.0,400.0,686.0,208.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
3236758,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1774529,0.0,2.0,0.0,25.0,46.0,52.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1685336,116.0,2.0,20.0,40.0,136.0,232.0,27.0,194.0,228.0,278.0,22.0,No,0.0,0.58,0.57,0.0,Yes,No,No,Yes,No,No
2049106,351.0,8.0,190.0,247.0,779.0,1368.0,151.0,537.0,1159.0,1633.0,290.0,No,0.0,0.92,0.87,0.0,No,No,No,Yes,No,No
1499341,17.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,8.0,0.0,No,0.0,0.78,0.86,0.0,No,No,No,Yes,No,No
2242095,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
1193447,107.0,,0.0,0.0,0.0,0.0,2.0,4.0,6.0,9.0,5.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1589063,188.0,,0.0,0.0,0.0,0.0,2.0,8.0,15.0,23.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1603263,9.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,33.0,33.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,Yes
1422001,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
2838278,130.0,,1.0,0.0,0.0,0.0,12.0,73.0,172.0,292.0,43.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
1806268,509.0,2.0,0.0,28.0,392.0,700.0,82.0,246.0,667.0,752.0,86.0,No,0.0,0.92,0.87,0.0,No,No,No,Yes,No,No
1746695,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1622696,25.0,2.0,16.0,19.0,19.0,36.0,3.0,12.0,30.0,44.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3210806,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
1765497,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3241006,4.0,8.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.92,0.0,No,No,No,Yes,No,No
3184078,62.0,8.0,18.0,66.0,156.0,228.0,21.0,66.0,145.0,334.0,44.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
1667128,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2209154,31727.0,2.0,1300.0,60400.0,125700.0,186300.0,19190.0,58887.0,118714.0,181835.0,10368.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
2039932,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.83,0.86,0.0,No,No,No,Yes,No,No
2062362,67.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1186154,46.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
3229095,-1.0,12.0,5.0,0.0,1.0,2.0,2.0,3.0,8.0,10.0,1.0,No,0.0,0.73,0.79,1.0,No,No,No,Yes,No,No
1649079,402.0,12.0,262.0,495.0,897.0,1232.0,159.0,424.0,925.0,1729.0,158.0,No,0.0,0.82,0.89,0.0,No,No,No,Yes,No,No
1796126,324.0,8.0,85.0,270.0,570.0,810.0,114.0,335.0,663.0,1009.0,95.0,No,0.0,0.94,0.9,0.0,No,No,Yes,Yes,No,No
1776870,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1784108,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
3160283,23.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,14.0,1.0,No,0.0,0.96,0.88,0.0,No,No,No,Yes,No,No
2284515,102.0,8.0,9.0,26.0,65.0,134.0,18.0,54.0,125.0,200.0,27.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,No
3276549,99.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.87,0.0,No,No,No,Yes,No,No
1143231,28.0,8.0,0.0,0.0,0.0,16.0,2.0,6.0,22.0,22.0,1.0,No,0.0,0.64,0.69,0.0,No,No,No,Yes,No,No
1890643,46.0,8.0,6.0,12.0,30.0,48.0,5.0,20.0,41.0,82.0,13.0,No,0.0,0.86,0.88,0.0,No,No,No,Yes,No,No
1140058,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.88,0.0,No,No,No,Yes,No,No
1232612,202.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,No,0.0,0.82,0.78,0.0,No,No,No,Yes,No,No
1620758,114.0,2.0,3.0,90.0,150.0,210.0,39.0,96.0,198.0,289.0,77.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
2201120,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.16,0.31,0.0,Yes,No,No,Yes,No,No
2126684,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,No,0.0,0.89,0.84,0.0,No,No,No,Yes,No,No
2063811,613.0,8.0,97.0,0.0,0.0,0.0,40.0,139.0,235.0,376.0,86.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1882005,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
3219832,10.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,5.0,No,0.0,0.34,0.57,0.0,No,No,Yes,Yes,No,No
2274134,323.0,8.0,0.0,0.0,0.0,0.0,3.0,15.0,38.0,193.0,5.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1194017,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,Yes,No,No,Yes,No,No
1546434,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1345590,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
2112226,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1680669,74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.76,0.88,0.0,No,No,No,Yes,No,No
1492328,32.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,29.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1979088,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.76,0.77,0.0,No,No,No,Yes,No,No
2935240,315.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1868014,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
2885819,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
1842608,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3010173,15.0,8.0,18.0,3.0,12.0,21.0,2.0,9.0,27.0,33.0,0.0,No,0.0,0.31,0.22,0.0,No,No,No,Yes,No,No
2217877,807.0,8.0,0.0,411.0,822.0,822.0,102.0,376.0,831.0,1316.0,162.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1655278,1526.0,8.0,335.0,0.0,0.0,0.0,189.0,538.0,1017.0,1697.0,192.0,No,0.0,0.33,0.39,0.0,No,No,No,Yes,No,No
1340400,20.0,3.0,9.0,0.0,18.0,36.0,3.0,10.0,32.0,53.0,5.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
